,Actor,Text,Class,Matt,Trevis,Talesin,Marisha,Orion,Lora,Liam,Sam,Zack,Nongaming,Metagaming,Gaming
2567,ЛОРА,"О, правда?",2,0,0,0,0,0,1,0,0,0,0,0,1
2568,ЛИАМ,"Но, как видите, мы привели одного из ваших горожан, чтобы он провёл для нас экскурсию по городу.",2,0,0,0,0,0,0,1,0,0,0,0,1
2569,СЭМ,Это ты.,2,0,0,0,0,0,0,0,1,0,0,0,1
2570,МЭТТ,"""Горожанин?",2,1,0,0,0,0,0,0,0,0,0,0,1
2571,МЭТТ,Я тебя раньше не видел.,2,1,0,0,0,0,0,0,0,0,0,0,1
2572,МЭТТ,"Как тебя зовут?""",2,1,0,0,0,0,0,0,0,0,0,0,1
2573,ОРИОН,"О, меня зовут Тибериус Крэгхаммер.",2,0,0,0,0,1,0,0,0,0,0,0,1
2574,СЭМ,Как Джонни Нью-Йорк.,0,0,0,0,0,0,0,0,1,0,1,0,0
2575,ОРИОН,"Стоп, мы в Крэгхаммере, верно?",1,0,0,0,0,1,0,0,0,0,0,1,0
2576,СЭМ,Мы в Крэгхаммере.,1,0,0,0,0,0,0,0,1,0,0,1,0
2577,ОРИОН,"Ох, Стронгхаммер.",1,0,0,0,0,1,0,0,0,0,0,1,0
2578,СЭМ,Джонни Нью-Йорк.,0,0,0,0,0,0,0,0,1,0,1,0,0
2579,МЭТТ,"""Так, то есть Крэгхаммер или --",2,1,0,0,0,0,0,0,0,0,0,0,1
2580,ОРИОН,"Я, я имел в виду, Стронгхаммер.",2,0,0,0,0,1,0,0,0,0,0,0,1
2581,ОРИОН,Крэгхаммеры – родня со стороны двоюродного брата моего отца.,2,0,0,0,0,1,0,0,0,0,0,0,1
2582,МЭТТ,"""Сильно напился?""",2,1,0,0,0,0,0,0,0,0,0,0,1
2583,ОРИОН,"Я пил с того времени, как проснулся.",2,0,0,0,0,1,0,0,0,0,0,0,1
2584,МЭТТ,Сделай проверку убеждения.,1,1,0,0,0,0,0,0,0,0,0,1,0
2585,СЭМ,"Видите, он один из вас!",2,0,0,0,0,0,0,0,1,0,0,0,1
2586,ТРЭВИС,"""Я очень хорошо позавтракал"".",2,0,1,0,0,0,0,0,0,0,0,0,1
2587,ОРИОН,"Ох, ого, 19.",1,0,0,0,0,1,0,0,0,0,0,1,0
2588,МЭТТ,19.,1,1,0,0,0,0,0,0,0,0,0,1,0
2589,ТРЭВИС,Тибериус Крэгхаммер.,1,0,1,0,0,0,0,0,0,0,0,1,0
2590,МЭТТ,"""Ладно, ладно, я тебя раньше не видел, но, серьёзно, нализаться в такую рань"".",2,1,0,0,0,0,0,0,0,0,0,0,1
2591,ОРИОН,"Очень впечатляет, знаете ли.",2,0,0,0,0,1,0,0,0,0,0,0,1
2592,МЭТТ,"""Так что у вас за дело, позвольте узнать?",2,1,0,0,0,0,0,0,0,0,0,0,1
2593,МЭТТ,"Вы уже посмотрели на статую"".",2,1,0,0,0,0,0,0,0,0,0,0,1
2594,ЛОРА,"Да, видели статую, но мы хотели осмотреть её получше.",2,0,0,0,0,0,1,0,0,0,0,0,1
2595,ЛОРА,Мы принесли подарок Грейспайнам и хотим вручить его им.,2,0,0,0,0,0,1,0,0,0,0,0,1
2596,МЭТТ,Двое новых Резчиков шагают вперёд и смотрят на него.,2,1,0,0,0,0,0,0,0,0,0,0,1
2597,ЛОРА,Он очень милый.,2,0,0,0,0,0,1,0,0,0,0,0,1
2598,МАРИША,О да.,2,0,0,0,1,0,0,0,0,0,0,0,1
2599,МЭТТ,"Один из них говорит: ""Я вот что вам скажу.",2,1,0,0,0,0,0,0,0,0,0,0,1
2600,МЭТТ,"Если дадите нам немного попробовать, мы вас пропустим"".",2,1,0,0,0,0,0,0,0,0,0,0,1
2601,ОРИОН,"(невнятно) О, то есть, я же и так много выпил!",2,0,0,0,0,1,0,0,0,0,0,0,1
2602,ЛОРА,"Ну, только чуть-чуть, потому что если будет неполная --",2,0,0,0,0,0,1,0,0,0,0,0,1
2603,ТРЭВИС,Она запечатана?,1,0,1,0,0,0,0,0,0,0,0,1,0
2604,ТРЭВИС,Запечатана?,1,0,1,0,0,0,0,0,0,0,0,1,0
2605,ЛОРА,Она запечатана?,1,0,0,0,0,0,1,0,0,0,0,1,0
2606,ЛОРА,"Мы можем сказать, что она запечатана?",1,0,0,0,0,0,1,0,0,0,0,1,0
2607,МЭТТ,Вы осматриваете бочку.,2,1,0,0,0,0,0,0,0,0,0,0,1
2608,МЭТТ,"На ней нету ни крана, ни отверстий.",2,1,0,0,0,0,0,0,0,0,0,0,1
2609,МЭТТ,Просто обычная бочка.,2,1,0,0,0,0,0,0,0,0,0,0,1
2610,ОРИОН,"Может, мы можем оставить немного для них.",1,0,0,0,0,1,0,0,0,0,0,1,0
2611,ЛОРА,"Ох, ладно.",1,0,0,0,0,0,1,0,0,0,0,1,0
2612,ЛОРА,Тут такое дело.,2,0,0,0,0,0,1,0,0,0,0,0,1
2613,ЛОРА,"Если мы откроем бочку, она же испортится, верно?",2,0,0,0,0,0,1,0,0,0,0,0,1
2614,МЭТТ,"""Это верно"".",2,1,0,0,0,0,0,0,0,0,0,0,1
2615,ЛОРА,"Так что, может быть, мы отольём для вас флягу.",2,0,0,0,0,0,1,0,0,0,0,0,1
2616,ЛОРА,Когда откроем бочку уже внутри.,2,0,0,0,0,0,1,0,0,0,0,0,1
2617,ЛОРА,И отдадим вам её позже.,2,0,0,0,0,0,1,0,0,0,0,0,1
2618,МЭТТ,Ты должна сделать проверку убеждения.,1,1,0,0,0,0,0,0,0,0,0,1,0
2619,МЭТТ,В этом разговоре убеждение многое значит.,1,1,0,0,0,0,0,0,0,0,0,1,0
2620,ЛОРА,"Должна ли я бросить кость, которая меня подвела, или лучше мою маленькую кость?",1,0,0,0,0,0,1,0,0,0,0,1,0
2621,МЭТТ,Кость-малышку!,1,1,0,0,0,0,0,0,0,0,0,1,0
2622,МЭТТ,Она ещё не была в игре!,1,1,0,0,0,0,0,0,0,0,0,1,0
2623,ЛОРА,"(пищит) Мои маленькие, маленькие, крошечные кости.",1,0,0,0,0,0,1,0,0,0,0,1,0
2624,МЭТТ,Крошечные кости.,1,1,0,0,0,0,0,0,0,0,0,1,0
2625,ЛОРА,Маленькие крошечные кости.,1,0,0,0,0,0,1,0,0,0,0,1,0
2626,ЛОРА,"Ладно, так лучше, я выбросила 23.",1,0,0,0,0,0,1,0,0,0,0,1,0
2627,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
2628,МЭТТ,Они все переглядываются.,2,1,0,0,0,0,0,0,0,0,0,0,1
2629,МЭТТ,"""Если вы сможете оставить достаточно для нас четверых, пожалуйста.",2,1,0,0,0,0,0,0,0,0,0,0,1
2630,МЭТТ,"Возвращайтесь, мы с нетерпением ждём этого"".",2,1,0,0,0,0,0,0,0,0,0,0,1
2631,ОРИОН,"У вас есть какие-нибудь фляжки, которые мы могли бы использовать?",2,0,0,0,0,1,0,0,0,0,0,0,1
2632,ЛОРА,"У нас есть несколько бутылок, не волнуйтесь.",2,0,0,0,0,0,1,0,0,0,0,0,1
2633,ОРИОН,"Хорошо, я просто спросил.",2,0,0,0,0,1,0,0,0,0,0,0,1
2634,МЭТТ,"""Мы будем ждать.",2,1,0,0,0,0,0,0,0,0,0,0,1
2635,МЭТТ,"И если не покажетесь с напитком, мы пойдем прямо к нашему начальству"".",2,1,0,0,0,0,0,0,0,0,0,0,1
2636,МЭТТ,Они кивают.,2,1,0,0,0,0,0,0,0,0,0,0,1
2637,ЛОРА,"Да, продолжай кивать.",2,0,0,0,0,0,1,0,0,0,0,0,1
2638,ЛОРА,Конечно.,2,0,0,0,0,0,1,0,0,0,0,0,1
2639,ЛОРА,"Я не знаю, если смогу я сэкономить на четыре бутылки, но я сохраню столько, сколько смогу.",2,0,0,0,0,0,1,0,0,0,0,0,1
2640,ТАЛЕСИН,"Просто скажи ""Да"".",1,0,0,1,0,0,0,0,0,0,0,1,0
2641,ТАЛЕСИН,"Просто скажи ""Да"".",1,0,0,1,0,0,0,0,0,0,0,1,0
2642,ЛОРА,"Эй, я всё уладила.",1,0,0,0,0,0,1,0,0,0,0,1,0
2643,ЛИАМ,"Клянусь честью нашего отца, мы принесем вам, что обещали.",2,0,0,0,0,0,0,1,0,0,0,0,1
2644,ЛИАМ,Это --,2,0,0,0,0,0,0,1,0,0,0,0,1
2645,ЛИАМ,Это обещание.,2,0,0,0,0,0,0,1,0,0,0,0,1
2646,ТРЭВИС,А он честен.,2,0,1,0,0,0,0,0,0,0,0,0,1
2647,МЭТТ,Они переглядываются.,2,1,0,0,0,0,0,0,0,0,0,0,1
2648,МЭТТ,"""Отлично.",2,1,0,0,0,0,0,0,0,0,0,0,1
2649,МЭТТ,"Помните, мы ждём"".",2,1,0,0,0,0,0,0,0,0,0,0,1
2650,МЭТТ,Они выглядят ...,2,1,0,0,0,0,0,0,0,0,0,0,1
2651,МЭТТ,Они будто облизываются.,2,1,0,0,0,0,0,0,0,0,0,0,1
2652,МЭТТ,Стражи расходятся и впускают вас в жилой район.,2,1,0,0,0,0,0,0,0,0,0,0,1
2653,МЭТТ,Вы идёте в самую его даль.,2,1,0,0,0,0,0,0,0,0,0,0,1
2654,МЭТТ,Уже видно поместье Грейспайнов.,2,1,0,0,0,0,0,0,0,0,0,0,1
2655,МЭТТ,"Еще раз для тех, кто там не был: это впечатляющее место.",2,1,0,0,0,0,0,0,0,0,0,0,1
2656,МЭТТ,Железные ворота вокруг дома с зубцами наверху.,2,1,0,0,0,0,0,0,0,0,0,0,1
2657,МЭТТ,"Вы можете видеть весь передний двор, это около 80 ярдов пешком до фасада самого здания.",2,1,0,0,0,0,0,0,0,0,0,0,1
2658,МЭТТ,"Это довольно далеко от ворот, и вся эта область заполнена садом камней с различными маленькими скульптурами и просто интересными безделушками; их собрали и выставили на обозрение, как маленький музей; вы подходите к крыльцу поместья Грейспайнов.",2,1,0,0,0,0,0,0,0,0,0,0,1
2659,МЭТТ,"Вы подходите ко входной двери, двойная дубовая дверь высотой 10 футов, шириной 4 фута, которая закрыта.",2,1,0,0,0,0,0,0,0,0,0,0,1
2660,МЭТТ,На двери нет никакой ручки.,2,1,0,0,0,0,0,0,0,0,0,0,1
2661,ТРЭВИС,Нет ручки?,1,0,1,0,0,0,0,0,0,0,0,1,0
2662,МЭТТ,Нет.,2,1,0,0,0,0,0,0,0,0,0,0,1
2663,ОРИОН,"Подожди, подожди, подожди, подожди.",2,0,0,0,0,1,0,0,0,0,0,0,1
2664,ОРИОН,Не стучите в дверь.,2,0,0,0,0,1,0,0,0,0,0,0,1
2665,ОРИОН,Вас отбросит.,2,0,0,0,0,1,0,0,0,0,0,0,1
2666,СЭМ,Давай постучим в дверь.,2,0,0,0,0,0,0,0,1,0,0,0,1
2667,ТАЛЕСИН,"Я хочу еще раз проверить, есть ли звонок, чтобы позвонить в него, или что-то похожее для вызова --",2,0,0,1,0,0,0,0,0,0,0,0,1
2668,МЭТТ,"Вы довольно быстро замечаете рядом с дверью небольшую цепь, которая просто выступает из каменной стены.",2,1,0,0,0,0,0,0,0,0,0,0,1
2669,МЭТТ,На конце цепи – маленький шарик.,2,1,0,0,0,0,0,0,0,0,0,0,1
2670,ТАЛЕСИН,Динь-динь.,2,0,0,1,0,0,0,0,0,0,0,0,1
2671,ТАЛЕСИН,Динь-динь-динь.,2,0,0,1,0,0,0,0,0,0,0,0,1
2672,МЭТТ,Ты тянешь за цепь.,2,1,0,0,0,0,0,0,0,0,0,0,1
2673,МЭТТ,"Не ""динь"", а большой --",2,1,0,0,0,0,0,0,0,0,0,0,1
2674,МЭТТ,"Эта цепь тяжелее, чем ты ожидал.",2,1,0,0,0,0,0,0,0,0,0,0,1
2675,МЭТТ,"Когда ты тянешь её, ты чувствуешь, как большой молотоподобный объект врезается во что-то латунное, и звук эхом отдаётся в здании.",2,1,0,0,0,0,0,0,0,0,0,0,1
2676,МЭТТ,Определенно объявляя о вашем прибытии.,2,1,0,0,0,0,0,0,0,0,0,0,1
2677,МАРИША,"Перси, можно мне попробовать?",2,0,0,0,1,0,0,0,0,0,0,0,1
2678,ТАЛЕСИН,"Если это важно, то да.",2,0,0,1,0,0,0,0,0,0,0,0,1
2679,МАРИША,Хорошо!,2,0,0,0,1,0,0,0,0,0,0,0,1
2680,МЭТТ,Эхо вновь раздаётся в доме.,2,1,0,0,0,0,0,0,0,0,0,0,1
2681,МАРИША,Я просто хотела сделать это хоть раз!,2,0,0,0,1,0,0,0,0,0,0,0,1
2682,ЛОРА,"Давай пока подождём, хорошо?",2,0,0,0,0,0,1,0,0,0,0,0,1
